Unnamed: 0,sj,fl_e,fl_n,fl_s,fl_w,label
#GS035,2018/11/24 15:00,0,1216,681,792,2689
#GS007,2018/11/24 16:00,631,1138,671,285,2725
#GS008,2018/11/24 16:00,1565,1221,1010,1500,5296
#GS035,2018/11/24 16:00,0,1463,664,817,2944
#GS006,2018/11/24 16:00,604,995,806,901,3306
#GS007,2018/11/24 17:00,338,885,406,222,2475
#GS008,2018/11/24 17:00,1294,1084,559,1141,4972
#GS035,2018/11/24 17:00,0,1297,726,728,3029
#GS006,2018/11/24 17:00,455,989,791,772,3516
#GS006,2018/11/24 18:00,455,989,791,772,3007
#GS008,2018/11/24 18:00,1294,1084,559,1141,4078
#GS007,2018/11/24 18:00,338,885,406,222,1851
#GS035,2018/11/24 18:00,0,1297,726,728,2751
#GS035,2018/11/24 19:00,0,1040,712,591,2343
#GS008,2018/11/24 19:00,1090,883,541,925,3439
#GS006,2018/11/24 19:00,333,735,683,584,2335
#GS007,2018/11/24 19:00,258,717,360,202,1537
#GS006,2018/11/24 1:00,64,262,195,102,623
#GS007,2018/11/24 1:00,41,264,114,61,480
#GS008,2018/11/24 1:00,298,231,116,195,840
#GS035,2018/11/24 1:00,0,248,150,173,571
#GS035,2018/11/24 20:00,0,940,557,642,2139
#GS006,2018/11/24 20:00,300,769,692,469,2230
#GS008,2018/11/24 20:00,1004,835,516,885,3240
#GS007,2018/11/24 20:00,276,690,420,217,1603
#GS006,2018/11/24 21:00,258,712,679,424,2073
#GS008,2018/11/24 21:00,987,776,476,740,2979
#GS035,2018/11/24 21:00,0,741,538,611,1890
#GS007,2018/11/24 21:00,215,621,428,191,1455
#GS007,2018/11/24 22:00,183,524,272,131,1110
#GS006,2018/11/24 22:00,173,591,444,318,1526
#GS008,2018/11/24 22:00,755,588,335,648,2326
#GS035,2018/11/24 22:00,0,612,431,404,1447
#GS035,2018/11/24 23:00,0,490,298,299,1087
#GS008,2018/11/24 23:00,541,443,239,448,1671
#GS006,2018/11/24 23:00,143,458,324,241,1166
#GS007,2018/11/24 23:00,161,381,171,95,808
#GS008,2018/11/24 2:00,218,151,96,144,609
#GS006,2018/11/24 2:00,57,175,151,72,455
#GS007,2018/11/24 2:00,33,174,78,42,327
#GS035,2018/11/24 2:00,0,164,127,106,397
#GS035,2018/11/24 3:00,0,125,57,88,270
#GS008,2018/11/24 3:00,142,103,49,90,384
#GS006,2018/11/24 3:00,24,115,81,34,254
#GS007,2018/11/24 3:00,20,116,51,20,207
#GS006,2018/11/24 4:00,22,86,50,31,189
#GS008,2018/11/24 4:00,89,75,37,54,255
#GS007,2018/11/24 4:00,9,87,34,16,146
#GS035,2018/11/24 4:00,0,105,54,53,212
#GS007,2018/11/24 5:00,33,76,24,17,150
#GS035,2018/11/24 5:00,0,90,46,68,204
#GS008,2018/11/24 5:00,82,77,37,46,242
#GS006,2018/11/24 5:00,17,93,47,45,202
#GS007,2018/11/24 6:00,93,116,60,42,311
#GS006,2018/11/24 6:00,73,125,98,109,405
#GS008,2018/11/24 6:00,146,140,73,147,506
#GS035,2018/11/24 6:00,0,190,100,161,451
#GS007,2018/11/24 7:00,340,288,219,125,972
#GS008,2018/11/24 7:00,605,360,286,698,1949
#GS006,2018/11/24 7:00,226,406,373,342,1347
#GS035,2018/11/24 7:00,0,468,372,468,1308
#GS035,2018/11/24 8:00,0,890,799,796,2485
#GS006,2018/11/24 8:00,500,642,733,606,2481
#GS008,2018/11/24 8:00,1056,595,1018,962,3631
#GS007,2018/11/24 8:00,551,692,397,262,1902
#GS006,2018/11/24 9:00,458,571,713,602,2344
#GS008,2018/11/24 9:00,1139,629,1174,774,3716
#GS007,2018/11/24 9:00,496,777,611,300,2184
#GS035,2018/11/24 9:00,0,936,721,819,2476
#GS006,2018/11/25 0:00,98,362,262,144,866
#GS008,2018/11/25 0:00,374,312,147,275,1108
#GS007,2018/11/25 0:00,73,327,149,68,617
#GS035,2018/11/25 0:00,0,348,226,199,773
#GS007,2018/11/25 10:00,482,788,528,248,2046
#GS008,2018/11/25 10:00,1229,740,1222,760,3951
#GS006,2018/11/25 10:00,501,443,792,703,2439
#GS035,2018/11/25 10:00,0,967,726,794,2487
#GS007,2018/11/25 11:00,531,818,694,231,2274
#GS008,2018/11/25 11:00,1138,896,1231,709,3974
#GS006,2018/11/25 11:00,436,538,824,579,2377
#GS035,2018/11/25 11:00,0,1051,723,725,2499
#GS006,2018/11/25 12:00,522,606,939,652,2719
#GS008,2018/11/25 12:00,954,657,1164,574,3349
#GS007,2018/11/25 12:00,480,871,537,233,2121
#GS035,2018/11/25 12:00,0,1194,760,753,2707
#GS006,2018/11/25 13:00,541,519,1058,718,2836
#GS008,2018/11/25 13:00,1073,655,1300,515,3543
#GS007,2018/11/25 13:00,597,798,741,266,2402
#GS035,2018/11/25 13:00,0,1201,819,837,2857
#GS006,2018/11/25 14:00,638,665,1053,821,3177
#GS008,2018/11/25 14:00,1118,849,1333,650,3950
#GS007,2018/11/25 14:00,485,897,812,250,2444
#GS035,2018/11/25 14:00,0,1158,812,900,2870
#GS007,2018/11/25 15:00,469,829,702,238,2238
#GS006,2018/11/25 15:00,625,548,947,855,2975
#GS035,2018/11/25 15:00,0,1197,835,857,2889
#GS008,2018/11/25 15:00,1236,831,1267,996,4330
#GS035,2018/11/25 16:00,0,1320,887,853,3060
#GS006,2018/11/25 16:00,723,525,1054,875,3177
#GS008,2018/11/25 16:00,1354,1071,1326,1016,4767
#GS007,2018/11/25 16:00,707,993,679,312,2691
#GS008,2018/11/25 17:00,1328,1040,566,1116,5376
#GS007,2018/11/25 17:00,435,1037,502,241,3221
#GS035,2018/11/25 17:00,0,1382,778,684,3194
#GS006,2018/11/25 17:00,531,1134,864,908,3824
#GS035,2018/11/25 18:00,0,1382,778,684,2844
#GS008,2018/11/25 18:00,1328,1040,566,1116,4050
#GS006,2018/11/25 18:00,531,1134,864,908,3437
#GS007,2018/11/25 18:00,435,1037,502,241,2215
#GS035,2018/11/25 19:00,0,1157,623,682,2462
#GS007,2018/11/25 19:00,277,876,395,246,1794
#GS008,2018/11/25 19:00,1000,770,485,947,3202
#GS006,2018/11/25 19:00,388,956,707,695,2746
#GS006,2018/11/25 1:00,59,222,174,92,547
#GS008,2018/11/25 1:00,266,168,111,186,731
#GS035,2018/11/25 1:00,0,216,149,142,507
#GS007,2018/11/25 1:00,44,211,111,57,423
#GS035,2018/11/25 20:00,0,1004,742,653,2399
#GS007,2018/11/25 20:00,342,768,404,204,1718
#GS006,2018/11/25 20:00,345,871,721,569,2506
#GS008,2018/11/25 20:00,995,793,432,950,3170
#GS008,2018/11/25 21:00,1037,642,456,737,2872
#GS007,2018/11/25 21:00,275,628,427,170,1500
#GS006,2018/11/25 21:00,261,737,682,484,2164
#GS035,2018/11/25 21:00,0,764,592,559,1915
#GS007,2018/11/25 22:00,237,532,288,131,1188
#GS008,2018/11/25 22:00,782,628,348,679,2437
#GS006,2018/11/25 22:00,175,643,453,288,1559
#GS035,2018/11/25 22:00,0,660,431,408,1499
#GS035,2018/11/25 23:00,0,470,289,271,1030
#GS006,2018/11/25 23:00,162,453,337,217,1169
#GS008,2018/11/25 23:00,461,493,235,401,1590
#GS007,2018/11/25 23:00,221,349,193,113,876
#GS035,2018/11/25 2:00,0,163,105,102,370
#GS006,2018/11/25 2:00,51,168,118,78,415
#GS008,2018/11/25 2:00,186,112,85,118,501
#GS007,2018/11/25 2:00,23,141,71,30,265
#GS008,2018/11/25 3:00,117,84,40,55,296
#GS035,2018/11/25 3:00,0,125,54,59,238
#GS006,2018/11/25 3:00,33,103,77,40,253
#GS007,2018/11/25 3:00,18,89,40,17,164
#GS007,2018/11/25 4:00,8,72,29,10,119
#GS035,2018/11/25 4:00,0,93,55,52,200
#GS008,2018/11/25 4:00,58,63,28,52,201
#GS006,2018/11/25 4:00,15,76,53,26,170
#GS008,2018/11/25 5:00,66,40,30,58,194
#GS007,2018/11/25 5:00,18,50,33,17,118
#GS035,2018/11/25 5:00,0,71,54,63,188
#GS006,2018/11/25 5:00,17,67,54,29,167
#GS007,2018/11/25 6:00,55,74,42,32,203
#GS035,2018/11/25 6:00,0,164,86,130,380
#GS008,2018/11/25 6:00,148,105,74,112,439
#GS006,2018/11/25 6:00,62,107,95,113,377
#GS035,2018/11/25 7:00,0,436,318,369,1123
#GS007,2018/11/25 7:00,323,298,225,111,957
#GS008,2018/11/25 7:00,440,329,384,455,1608
#GS006,2018/11/25 7:00,259,343,287,279,1168
#GS035,2018/11/25 8:00,0,752,525,677,1954
#GS008,2018/11/25 8:00,947,495,1018,927,3387
#GS006,2018/11/25 8:00,458,579,616,484,2137
#GS007,2018/11/25 8:00,456,553,435,258,1702
#GS035,2018/11/25 9:00,0,922,637,760,2319
#GS007,2018/11/25 9:00,469,702,512,268,1951
#GS008,2018/11/25 9:00,1014,566,1104,982,3666
#GS006,2018/11/25 9:00,458,412,660,515,2045
#GS035,2018/11/26 0:00,0,275,173,180,628
#GS007,2018/11/26 0:00,85,259,129,49,522
#GS008,2018/11/26 0:00,309,231,126,233,899
#GS006,2018/11/26 0:00,71,306,191,139,707
#GS006,2018/11/26 10:00,605,657,1144,748,3154
#GS035,2018/11/26 10:00,0,1131,776,755,2662
#GS008,2018/11/26 10:00,1718,1280,1421,1149,5568
#GS007,2018/11/26 10:00,778,1134,751,311,2974
#GS035,2018/11/26 11:00,0,1106,704,702,2512
#GS008,2018/11/26 11:00,1861,2858,1528,969,7216
#GS007,2018/11/26 11:00,702,1085,747,239,2773
#GS006,2018/11/26 11:00,594,721,1041,738,3094
#GS035,2018/11/26 12:00,0,1166,645,717,2528
#GS008,2018/11/26 12:00,1602,2106,1379,957,6044
#GS007,2018/11/26 12:00,641,979,728,255,2603
#GS006,2018/11/26 12:00,517,696,1082,726,3021
#GS006,2018/11/26 13:00,461,716,984,646,2807
#GS008,2018/11/26 13:00,1208,1078,1342,634,4262
#GS007,2018/11/26 13:00,597,877,540,249,2263
#GS035,2018/11/26 13:00,0,1140,701,741,2582
#GS035,2018/11/26 14:00,0,1139,718,739,2596
#GS007,2018/11/26 14:00,672,1172,277,278,2399
#GS008,2018/11/26 14:00,1210,1064,1275,955,4504
#GS006,2018/11/26 14:00,495,916,1188,793,3392
#GS006,2018/11/26 15:00,630,688,1099,762,3179
#GS035,2018/11/26 15:00,0,1109,736,676,2521
#GS008,2018/11/26 15:00,1262,1033,1079,1641,5015
#GS007,2018/11/26 15:00,630,949,159,266,2004
#GS035,2018/11/26 16:00,0,1303,883,720,2906
#GS006,2018/11/26 16:00,794,498,1036,810,3138
#GS008,2018/11/26 16:00,1187,1272,1111,1261,4831
#GS007,2018/11/26 16:00,712,1055,276,374,2417
#GS035,2018/11/26 17:00,0,1545,740,627,3196
#GS008,2018/11/26 17:00,1597,1804,631,1243,6682
#GS006,2018/11/26 17:00,774,1117,1171,843,4513
#GS007,2018/11/26 17:00,672,1273,585,353,3379
#GS007,2018/11/26 18:00,672,1273,585,353,2883
#GS008,2018/11/26 18:00,1597,1804,631,1243,5275
#GS006,2018/11/26 18:00,774,1117,1171,843,3905
#GS035,2018/11/26 18:00,0,1545,740,627,2912
#GS006,2018/11/26 19:00,450,924,786,553,2713
#GS007,2018/11/26 19:00,353,859,422,270,1904
#GS008,2018/11/26 19:00,1236,1241,651,1105,4233
#GS035,2018/11/26 19:00,0,1013,619,563,2195
#GS008,2018/11/26 1:00,205,177,74,113,569
#GS006,2018/11/26 1:00,51,204,155,89,499
#GS035,2018/11/26 1:00,0,204,117,114,435
#GS007,2018/11/26 1:00,27,186,85,36,334
#GS008,2018/11/26 20:00,985,920,438,769,3112
#GS006,2018/11/26 20:00,358,827,715,469,2369
#GS007,2018/11/26 20:00,316,766,408,251,1741
#GS035,2018/11/26 20:00,0,957,440,585,1982
#GS035,2018/11/26 21:00,0,824,487,497,1808
#GS007,2018/11/26 21:00,296,630,378,199,1503
#GS006,2018/11/26 21:00,283,706,645,408,2042
#GS008,2018/11/26 21:00,929,767,437,717,2850
#GS007,2018/11/26 22:00,210,525,274,145,1154
#GS006,2018/11/26 22:00,213,582,459,344,1598
#GS008,2018/11/26 22:00,677,554,281,551,2063
#GS035,2018/11/26 22:00,0,613,373,346,1332
#GS006,2018/11/26 23:00,157,397,315,180,1049
#GS035,2018/11/26 23:00,0,420,226,233,879
#GS008,2018/11/26 23:00,426,444,194,358,1422
#GS007,2018/11/26 23:00,193,366,171,110,840
#GS007,2018/11/26 2:00,19,109,48,26,202
#GS035,2018/11/26 2:00,0,130,64,74,268
#GS006,2018/11/26 2:00,34,121,81,50,286
#GS008,2018/11/26 2:00,108,88,51,83,330
#GS035,2018/11/26 3:00,0,103,35,60,198
#GS007,2018/11/26 3:00,11,78,31,15,135
#GS008,2018/11/26 3:00,90,59,35,44,228
#GS006,2018/11/26 3:00,17,87,62,34,200
#GS007,2018/11/26 4:00,5,59,20,9,93
#GS006,2018/11/26 4:00,11,59,36,22,128
#GS008,2018/11/26 4:00,40,54,28,38,160
#GS035,2018/11/26 4:00,0,58,37,45,140
#GS006,2018/11/26 5:00,24,61,32,31,148
#GS008,2018/11/26 5:00,61,60,28,52,201
#GS007,2018/11/26 5:00,21,51,16,18,106
#GS035,2018/11/26 5:00,0,80,57,61,198
#GS007,2018/11/26 6:00,119,117,55,42,333
#GS006,2018/11/26 6:00,95,170,139,174,578
#GS008,2018/11/26 6:00,184,152,113,268,717
#GS035,2018/11/26 6:00,0,222,168,219,609
#GS035,2018/11/26 7:00,0,862,968,1225,3055
#GS007,2018/11/26 7:00,671,693,711,447,2522
#GS006,2018/11/26 7:00,551,1096,864,972,3483
#GS008,2018/11/26 7:00,1034,605,1352,1249,4240
#GS007,2018/11/26 8:00,1013,1298,1461,655,4427
#GS008,2018/11/26 8:00,1601,800,2626,1393,6420
#GS006,2018/11/26 8:00,992,1435,1468,1084,4979
#GS035,2018/11/26 8:00,0,1027,1664,1530,4221
#GS008,2018/11/26 9:00,1808,1435,2386,2693,8322
#GS007,2018/11/26 9:00,989,1150,958,524,3621
#GS006,2018/11/26 9:00,830,684,1208,753,3475
#GS035,2018/11/26 9:00,0,1214,978,962,3154
#GS035,2018/11/27 0:00,0,295,155,170,620
#GS008,2018/11/27 0:00,300,257,140,185,882
#GS006,2018/11/27 0:00,514.2412966,571.6858193,566.2227434,7,7
#GS035,2018/11/27 10:00,0,1048,801,829,2678
#GS008,2018/11/27 10:00,1417,930,1319,1255,4921
#GS006,2018/11/27 10:00,514.2412966,571.6858193,566.2227434,90,90
#GS035,2018/11/27 11:00,0,1116,727,696,2539
#GS008,2018/11/27 11:00,1272,831,1158,1055,4316
#GS006,2018/11/27 11:00,514.2412966,571.6858193,566.2227434,81,81
#GS006,2018/11/27 12:00,514.2412966,571.6858193,566.2227434,69,69
#GS035,2018/11/27 12:00,0,1123,631,670,2424
#GS008,2018/11/27 12:00,1179,883,1013,964,4039
#GS035,2018/11/27 13:00,0,1099,683,738,2520
#GS008,2018/11/27 13:00,1102,845,1169,840,3956
#GS006,2018/11/27 13:00,514.2412966,571.6858193,566.2227434,72,72
#GS008,2018/11/27 14:00,1192,912,1053,1037,4194
#GS035,2018/11/27 14:00,0,1099,661,668,2428
#GS006,2018/11/27 14:00,514.2412966,571.6858193,566.2227434,78,78
#GS006,2018/11/27 15:00,514.2412966,571.6858193,566.2227434,63,63
#GS008,2018/11/27 15:00,1122,836,1044,1161,4163
#GS035,2018/11/27 15:00,0,996,676,711,2383
#GS035,2018/11/27 16:00,0,1242,784,635,2661
#GS008,2018/11/27 16:00,1207,1043,1043,1319,4612
#GS006,2018/11/27 16:00,514.2412966,571.6858193,566.2227434,78,78
#GS008,2018/11/27 17:00,1319,1304,479,965,5795
#GS006,2018/11/27 17:00,514.2412966,571.6858193,566.2227434,83,103
#GS035,2018/11/27 17:00,0,1467,780,612,3106
#GS006,2018/11/27 18:00,514.2412966,571.6858193,566.2227434,83,83
#GS008,2018/11/27 18:00,1319,1304,479,965,4067
#GS035,2018/11/27 18:00,0,1467,780,612,2859
#GS006,2018/11/27 19:00,514.2412966,571.6858193,566.2227434,54,54
#GS035,2018/11/27 19:00,0,1017,576,608,2201
#GS008,2018/11/27 19:00,908,761,454,773,2896
#GS006,2018/11/27 1:00,514.2412966,571.6858193,566.2227434,3,3
#GS008,2018/11/27 1:00,181,140,94,117,532
#GS035,2018/11/27 1:00,0,203,111,125,439
#GS006,2018/11/27 20:00,514.2412966,571.6858193,566.2227434,33,33
#GS008,2018/11/27 20:00,926,668,432,687,2713
#GS035,2018/11/27 20:00,0,869,512,572,1953
#GS006,2018/11/27 21:00,514.2412966,571.6858193,566.2227434,33,33
#GS035,2018/11/27 21:00,0,753,385,524,1662
#GS008,2018/11/27 21:00,913,618,379,554,2464
#GS006,2018/11/27 22:00,514.2412966,571.6858193,566.2227434,17,17
#GS035,2018/11/27 22:00,0,586,281,404,1271
#GS008,2018/11/27 22:00,819,507,250,484,2060
#GS035,2018/11/27 23:00,0,419,209,258,886
#GS008,2018/11/27 23:00,410,359,180,282,1231
#GS006,2018/11/27 23:00,514.2412966,571.6858193,566.2227434,12,12
#GS006,2018/11/27 2:00,514.2412966,571.6858193,566.2227434,3,3
#GS008,2018/11/27 2:00,94,105,37,74,310
#GS035,2018/11/27 2:00,0,121,57,61,239
#GS035,2018/11/27 3:00,0,63,31,40,134
#GS008,2018/11/27 3:00,89,53,25,47,214
#GS006,2018/11/27 3:00,514.2412966,571.6858193,566.2227434,3,3
#GS008,2018/11/27 4:00,47,43,25,21,136
#GS006,2018/11/27 4:00,514.2412966,571.6858193,566.2227434,3,3
#GS035,2018/11/27 4:00,0,65,38,48,151
#GS008,2018/11/27 5:00,62,52,28,48,190
#GS035,2018/11/27 5:00,0,69,45,53,167
#GS006,2018/11/27 5:00,514.2412966,571.6858193,566.2227434,3,3
#GS035,2018/11/27 6:00,0,197,137,180,514
#GS008,2018/11/27 6:00,169,121,84,201,575
#GS006,2018/11/27 6:00,514.2412966,571.6858193,566.2227434,8,8
#GS006,2018/11/27 7:00,514.2412966,571.6858193,566.2227434,100,100
#GS008,2018/11/27 7:00,925,598,1240,1248,4011
#GS035,2018/11/27 7:00,0,833,923,1102,2858
#GS035,2018/11/27 8:00,0,1049,1612,1412,4073
#GS008,2018/11/27 8:00,1468,813,2712,1384,6377
#GS006,2018/11/27 8:00,514.2412966,571.6858193,566.2227434,185,185
#GS035,2018/11/27 9:00,0,1203,973,965,3141
#GS006,2018/11/27 9:00,514.2412966,571.6858193,566.2227434,116,116
#GS008,2018/11/27 9:00,1455,963,1616,1467,5501
#GS035,2018/11/28 0:00,0,349,172,194,715
#GS008,2018/11/28 0:00,288,267,135,217,907
#GS006,2018/11/28 0:00,514.2412966,571.6858193,566.2227434,8,8
#GS006,2018/11/28 10:00,514.2412966,571.6858193,566.2227434,65,65
#GS008,2018/11/28 10:00,1266,872,1320,1353,4811
#GS035,2018/11/28 10:00,0,1120,810,817,2747
#GS008,2018/11/28 11:00,1182,749,1079,1035,4045
#GS006,2018/11/28 11:00,514.2412966,571.6858193,566.2227434,66,66
#GS035,2018/11/28 11:00,0,1115,684,646,2445
#GS035,2018/11/28 12:00,0,1202,669,716,2587
#GS008,2018/11/28 12:00,1039,696,1060,663,3458
#GS006,2018/11/28 12:00,514.2412966,571.6858193,566.2227434,24,24
#GS035,2018/11/28 13:00,0,1214,762,794,2770
#GS006,2018/11/28 13:00,514.2412966,571.6858193,566.2227434,19,19
#GS008,2018/11/28 13:00,976,800,1232,624,3632
#GS006,2018/11/28 14:00,514.2412966,571.6858193,566.2227434,12,12
#GS008,2018/11/28 14:00,1029,838,867,528,3262
#GS035,2018/11/28 14:00,0,1172,708,716,2596
#GS006,2018/11/28 15:00,514.2412966,571.6858193,566.2227434,42,42
#GS008,2018/11/28 15:00,855,846,590,840,3131
#GS035,2018/11/28 15:00,0,1085,611,753,2449
#GS006,2018/11/28 16:00,514.2412966,571.6858193,566.2227434,72,72
#GS035,2018/11/28 16:00,0,1300,857,756,2913
#GS008,2018/11/28 16:00,1011,1024,623,825,3483
#GS006,2018/11/28 17:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS008,2018/11/28 17:00,1344,1375,516,900,5187
#GS035,2018/11/28 17:00,0,1488,707,642,3280
#GS008,2018/11/28 18:00,1344,1375,516,900,4135
#GS035,2018/11/28 18:00,0,1488,707,642,2837
#GS006,2018/11/28 18:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS008,2018/11/28 19:00,984,774,474,819,3051
#GS035,2018/11/28 19:00,0,1097,582,584,2263
#GS006,2018/11/28 19:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS035,2018/11/28 1:00,0,202,104,121,427
#GS008,2018/11/28 1:00,205,168,70,142,585
#GS006,2018/11/28 1:00,514.2412966,571.6858193,566.2227434,8,8
#GS006,2018/11/28 20:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS008,2018/11/28 20:00,850,737,438,721,2746
#GS035,2018/11/28 20:00,0,972,493,591,2056
#GS006,2018/11/28 21:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS008,2018/11/28 21:00,889,709,381,630,2609
#GS035,2018/11/28 21:00,0,773,458,542,1773
#GS035,2018/11/28 22:00,0,600,318,403,1321
#GS006,2018/11/28 22:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS008,2018/11/28 22:00,659,470,263,480,1872
#GS008,2018/11/28 23:00,501,353,156,283,1293
#GS006,2018/11/28 23:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS035,2018/11/28 23:00,0,417,181,248,846
#GS035,2018/11/28 2:00,0,121,74,65,260
#GS006,2018/11/28 2:00,514.2412966,571.6858193,566.2227434,4,4
#GS008,2018/11/28 2:00,121,84,55,72,332
#GS006,2018/11/28 3:00,514.2412966,571.6858193,566.2227434,2,2
#GS008,2018/11/28 3:00,67,56,24,42,189
#GS035,2018/11/28 3:00,0,79,44,33,156
#GS035,2018/11/28 4:00,0,60,42,36,138
#GS008,2018/11/28 4:00,56,33,24,34,147
#GS006,2018/11/28 4:00,514.2412966,571.6858193,566.2227434,8,8
#GS006,2018/11/28 5:00,514.2412966,571.6858193,566.2227434,84,84
#GS008,2018/11/28 5:00,64,48,28,61,201
#GS035,2018/11/28 5:00,0,83,46,72,201
#GS035,2018/11/28 6:00,0,192,164,182,538
#GS006,2018/11/28 6:00,514.2412966,571.6858193,566.2227434,211,211
#GS008,2018/11/28 6:00,179,127,106,241,653
#GS006,2018/11/28 7:00,514.2412966,571.6858193,566.2227434,116,116
#GS035,2018/11/28 7:00,0,835,893,1115,2843
#GS008,2018/11/28 7:00,968,548,1269,1231,4016
#GS035,2018/11/28 8:00,0,1019,1323,1383,3725
#GS006,2018/11/28 8:00,514.2412966,571.6858193,566.2227434,72,72
#GS008,2018/11/28 8:00,1545,913,2537,1513,6508
#GS006,2018/11/28 9:00,514.2412966,571.6858193,566.2227434,88,88
#GS008,2018/11/28 9:00,1554,1054,1576,1521,5705
#GS035,2018/11/28 9:00,0,1196,962,988,3146
#GS035,2018/11/29 0:00,0,304,194,182,680
#GS006,2018/11/29 0:00,514.2412966,571.6858193,566.2227434,36,36
#GS008,2018/11/29 0:00,343,240,153,223,959
#GS035,2018/11/29 10:00,0,1142,754,769,2665
#GS008,2018/11/29 10:00,1362,947,1246,1318,4873
#GS006,2018/11/29 10:00,514.2412966,571.6858193,566.2227434,37,37
#GS006,2018/11/29 11:00,514.2412966,571.6858193,566.2227434,27,27
#GS008,2018/11/29 11:00,1314,922,1058,1352,4646
#GS035,2018/11/29 11:00,0,1172,667,722,2561
#GS006,2018/11/29 12:00,514.2412966,571.6858193,566.2227434,16,16
#GS008,2018/11/29 12:00,1251,862,1074,1106,4293
#GS035,2018/11/29 12:00,0,1173,709,707,2589
#GS035,2018/11/29 13:00,0,1069,698,705,2472
#GS006,2018/11/29 13:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS008,2018/11/29 13:00,1025,772,1147,612,3556
#GS035,2018/11/29 14:00,0,1150,711,697,2558
#GS006,2018/11/29 14:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS008,2018/11/29 14:00,1095,922,1077,644,3738
#GS006,2018/11/29 15:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS035,2018/11/29 15:00,0,1083,725,699,2507
#GS008,2018/11/29 15:00,1020,854,1019,1050,3943
#GS008,2018/11/29 16:00,1088,1042,1074,956,4160
#GS035,2018/11/29 16:00,0,1266,865,718,2849
#GS006,2018/11/29 16:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS035,2018/11/29 17:00,0,1520,815,608,3132
#GS006,2018/11/29 17:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS008,2018/11/29 17:00,1351,1321,552,942,5659
#GS008,2018/11/29 18:00,1351,1321,552,942,4166
#GS035,2018/11/29 18:00,0,1520,815,608,2943
#GS006,2018/11/29 18:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS006,2018/11/29 19:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS008,2018/11/29 19:00,1019,737,457,776,2989
#GS035,2018/11/29 19:00,0,1008,560,547,2115
#GS035,2018/11/29 1:00,0,192,117,113,422
#GS006,2018/11/29 1:00,514.2412966,571.6858193,566.2227434,80,80
#GS008,2018/11/29 1:00,198,165,85,129,577
#GS008,2018/11/29 20:00,919,719,438,716,2792
#GS006,2018/11/29 20:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS035,2018/11/29 20:00,0,892,546,556,1994
#GS008,2018/11/29 21:00,874,693,400,611,2578
#GS006,2018/11/29 21:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS035,2018/11/29 21:00,0,859,475,518,1852
#GS035,2018/11/29 22:00,0,649,369,422,1440
#GS006,2018/11/29 22:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS008,2018/11/29 22:00,673,505,342,478,1998
#GS035,2018/11/29 23:00,0,384,245,263,892
#GS006,2018/11/29 23:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS008,2018/11/29 23:00,425,361,198,293,1277
#GS035,2018/11/29 2:00,0,137,77,73,287
#GS006,2018/11/29 2:00,514.2412966,571.6858193,566.2227434,82,82
#GS008,2018/11/29 2:00,127,112,48,78,365
#GS008,2018/11/29 3:00,61,63,38,48,210
#GS006,2018/11/29 3:00,514.2412966,571.6858193,566.2227434,75,75
#GS035,2018/11/29 3:00,0,82,44,40,166
#GS008,2018/11/29 4:00,46,52,31,20,149
#GS006,2018/11/29 4:00,514.2412966,571.6858193,566.2227434,65,65
#GS035,2018/11/29 4:00,0,59,29,36,124
#GS035,2018/11/29 5:00,0,63,48,51,162
#GS008,2018/11/29 5:00,63,39,35,43,180
#GS006,2018/11/29 5:00,514.2412966,571.6858193,566.2227434,69,69
#GS006,2018/11/29 6:00,514.2412966,571.6858193,566.2227434,79,79
#GS035,2018/11/29 6:00,0,200,149,172,521
#GS008,2018/11/29 6:00,177,123,97,245,642
#GS008,2018/11/29 7:00,1031,547,815,1323,3716
#GS035,2018/11/29 7:00,0,805,857,1074,2736
#GS006,2018/11/29 7:00,514.2412966,571.6858193,566.2227434,111,111
#GS008,2018/11/29 8:00,1618,841,2391,1340,6190
#GS006,2018/11/29 8:00,514.2412966,571.6858193,566.2227434,128,128
#GS035,2018/11/29 8:00,0,1047,1490,1399,3936
#GS035,2018/11/29 9:00,0,1187,860,901,2948
#GS006,2018/11/29 9:00,514.2412966,571.6858193,566.2227434,42,42
